Order_Item_ID,Order_ID,Line_Number,Product_ID,Quantity,Unit_Cost,Unit_Price,Total_Cost,Total_Revenue,Gross_Margin
419,100145,1,96,5,300.81,464.99,1504.05,2324.95,820.9
420,100145,2,227,4,561.49,702.61,2245.96,2810.44,564.48
421,100146,1,89,1,347.62,465.29,347.62,465.29,117.67
422,100146,2,189,9,457.73,566.42,4119.57,5097.78,978.21
423,100146,3,62,4,300.01,431.94,1200.04,1727.76,527.72
424,100146,4,118,9,233.03,314.31,2097.27,2828.79,731.52
425,100146,5,197,5,201.5,319.45,1007.5,1597.25,589.75
426,100147,1,99,6,760.89,1173.93,4565.34,7043.58,2478.24
427,100147,2,163,8,312.23,458.47,2497.84,3667.76,1169.92
428,100147,3,8,10,756.97,956.23,7569.7,9562.3,1992.6
429,100147,4,111,9,678.93,906.52,6110.37,8158.68,2048.31
430,100148,1,30,3,608.44,802.23,1825.32,2406.69,581.37
431,100149,1,17,2,741.31,1032.46,1482.62,2064.92,582.3
432,100150,1,90,1,811.22,1062.34,811.22,1062.34,251.12
433,100151,1,42,6,448.44,758.63,2690.64,4551.78,1861.14
434,100151,2,235,1,789.23,1220.95,789.23,1220.95,431.72
435,100151,3,100,2,648.91,779.34,1297.82,1558.68,260.86
436,100151,4,117,9,111.98,170.58,1007.82,1535.22,527.4
437,100151,5,149,1,349.49,593.43,349.49,593.43,243.94
438,100152,1,229,6,300.77,405.04,1804.62,2430.24,625.62
439,100152,2,123,1,508.57,613.28,508.57,613.28,104.71
440,100152,3,141,7,850.04,1141.05,5950.28,7987.35,2037.07
441,100153,1,84,2,870.25,1398.26,1740.5,2796.52,1056.02
442,100154,1,58,8,195.93,338.6,1567.44,2708.8,1141.36
443,100154,2,132,10,228.44,343.43,2284.4,3434.3,1149.9
444,100154,3,206,3,829.35,1381.72,2488.05,4145.16,1657.11
445,100155,1,79,9,758.85,1195.39,6829.65,10758.51,3928.86
446,100155,2,36,9,37.64,63.91,338.76,575.19,236.43
447,100155,3,178,10,464.66,700.62,4646.6,7006.2,2359.6
448,100155,4,136,9,264.81,435.16,2383.29,3916.44,1533.15
449,100156,1,61,6,636.7,984.64,3820.2,5907.84,2087.64
450,100157,1,69,3,34.07,58.68,102.21,176.04,73.83
451,100157,2,4,3,317.07,402.41,951.21,1207.23,256.02
452,100157,3,141,1,850.04,1141.05,850.04,1141.05,291.01
453,100158,1,130,3,146.15,179.6,438.45,538.8,100.35
454,100158,2,110,3,411.65,716.46,1234.95,2149.38,914.43
455,100158,3,159,2,77.15,124.94,154.3,249.88,95.58
456,100159,1,158,7,443.42,578.5,3103.94,4049.5,945.56
457,100159,2,29,6,652.51,797.22,3915.06,4783.32,868.26
458,100160,1,191,3,724.94,1184.97,2174.82,3554.91,1380.09
459,100160,2,161,9,368.34,444.41,3315.06,3999.69,684.63
460,100160,3,6,4,45.07,76.19,180.28,304.76,124.48
461,100161,1,246,7,306.72,504.9,2147.04,3534.3,1387.26
462,100161,2,243,6,44.08,77.95,264.48,467.7,203.22
463,100162,1,90,7,811.22,1062.34,5678.54,7436.38,1757.84
464,100163,1,154,10,896.28,1210.75,8962.8,12107.5,3144.7
465,100163,2,134,1,461.62,722.53,461.62,722.53,260.91
466,100163,3,126,10,598.74,1056.77,5987.4,10567.7,4580.3
467,100164,1,147,6,279.67,345.44,1678.02,2072.64,394.62
468,100164,2,107,6,816.79,1061.72,4900.74,6370.32,1469.58
469,100164,3,218,10,60.05,107.3,600.5,1073.0,472.5
470,100164,4,249,4,604.45,1051.55,2417.8,4206.2,1788.4
471,100164,5,203,6,557.31,979.15,3343.86,5874.9,2531.04
472,100165,1,193,9,852.99,1365.09,7676.91,12285.81,4608.9
473,100166,1,131,10,460.92,825.91,4609.2,8259.1,3649.9
474,100166,2,35,6,682.15,1079.36,4092.9,6476.16,2383.26
475,100166,3,248,2,397.2,552.4,794.4,1104.8,310.4
476,100166,4,116,7,707.19,1027.68,4950.33,7193.76,2243.43
477,100166,5,138,9,495.37,641.34,4458.33,5772.06,1313.73
478,100167,1,10,2,398.09,513.87,796.18,1027.74,231.56
479,100168,1,244,2,346.36,450.25,692.72,900.5,207.78
480,100168,2,129,6,313.12,432.15,1878.72,2592.9,714.18
481,100168,3,167,10,518.69,736.64,5186.9,7366.4,2179.5
482,100168,4,185,3,41.14,63.11,123.42,189.33,65.91
483,100168,5,201,4,547.61,924.75,2190.44,3699.0,1508.56
484,100169,1,2,1,71.13,88.85,71.13,88.85,17.72
485,100169,2,148,5,303.03,384.23,1515.15,1921.15,406.0
486,100169,3,236,6,888.9,1143.14,5333.4,6858.84,1525.44
487,100169,4,10,3,398.09,513.87,1194.27,1541.61,347.34
488,100170,1,133,8,447.36,656.45,3578.88,5251.6,1672.72
489,100170,2,31,5,533.54,920.73,2667.7,4603.65,1935.95
490,100170,3,94,9,303.66,507.55,2732.94,4567.95,1835.01
491,100171,1,206,9,829.35,1381.72,7464.15,12435.48,4971.33
492,100171,2,178,5,464.66,700.62,2323.3,3503.1,1179.8
493,100171,3,181,2,750.96,1117.85,1501.92,2235.7,733.78
494,100171,4,249,3,604.45,1051.55,1813.35,3154.65,1341.3
495,100172,1,242,5,815.32,1321.98,4076.6,6609.9,2533.3
496,100172,2,87,2,96.26,157.76,192.52,315.52,123.0
497,100172,3,131,4,460.92,825.91,1843.68,3303.64,1459.96
498,100172,4,170,2,359.32,474.63,718.64,949.26,230.62
499,100172,5,167,10,518.69,736.64,5186.9,7366.4,2179.5
500,100173,1,139,2,145.64,241.89,291.28,483.78,192.5
501,100173,2,2,6,71.13,88.85,426.78,533.1,106.32
502,100174,1,75,10,624.79,994.06,6247.9,9940.6,3692.7
503,100174,2,20,9,39.99,58.61,359.91,527.49,167.58
504,100174,3,226,7,254.71,422.63,1782.97,2958.41,1175.44
505,100174,4,236,8,888.9,1143.14,7111.2,9145.12,2033.92
506,100174,5,165,9,244.54,342.51,2200.86,3082.59,881.73
507,100175,1,216,10,601.57,916.63,6015.7,9166.3,3150.6
508,100175,2,18,8,651.7,910.59,5213.6,7284.72,2071.12
509,100175,3,19,8,206.37,317.08,1650.96,2536.64,885.68
510,100176,1,5,7,48.98,60.92,342.86,426.44,83.58
511,100176,2,4,2,317.07,402.41,634.14,804.82,170.68
512,100176,3,10,1,398.09,513.87,398.09,513.87,115.78
513,100176,4,58,2,195.93,338.6,391.86,677.2,285.34
514,100177,1,241,5,158.01,224.53,790.05,1122.65,332.6
515,100177,2,204,2,139.45,206.01,278.9,412.02,133.12
516,100177,3,169,3,671.51,1081.44,2014.53,3244.32,1229.79
517,100178,1,127,5,733.07,1063.13,3665.35,5315.65,1650.3
518,100178,2,68,9,80.52,125.27,724.68,1127.43,402.75
519,100178,3,4,6,317.07,402.41,1902.42,2414.46,512.04
520,100179,1,33,2,216.44,354.38,432.88,708.76,275.88
521,100179,2,227,8,561.49,702.61,4491.92,5620.88,1128.96
522,100179,3,74,4,260.58,326.98,1042.32,1307.92,265.6
523,100180,1,131,10,460.92,825.91,4609.2,8259.1,3649.9
524,100180,2,73,5,92.17,118.74,460.85,593.7,132.85
525,100180,3,2,4,71.13,88.85,284.52,355.4,70.88
526,100180,4,45,10,149.87,186.13,1498.7,1861.3,362.6
527,100180,5,83,6,678.05,1128.35,4068.3,6770.1,2701.8
528,100181,1,145,10,474.92,637.03,4749.2,6370.3,1621.1
529,100182,1,186,1,577.1,950.22,577.1,950.22,373.12
530,100183,1,232,9,219.48,270.83,1975.32,2437.47,462.15
531,100184,1,137,2,375.4,467.65,750.8,935.3,184.5
532,100184,2,99,2,760.89,1173.93,1521.78,2347.86,826.08
533,100184,3,87,1,96.26,157.76,96.26,157.76,61.5
534,100185,1,200,3,540.3,787.23,1620.9,2361.69,740.79
535,100186,1,114,1,411.04,637.54,411.04,637.54,226.5
536,100186,2,67,2,789.36,1129.28,1578.72,2258.56,679.84
537,100186,3,183,1,335.38,458.83,335.38,458.83,123.45
538,100187,1,180,7,263.81,467.78,1846.67,3274.46,1427.79
539,100187,2,66,9,62.01,90.71,558.09,816.39,258.3
540,100187,3,86,8,117.35,157.31,938.8,1258.48,319.68
541,100187,4,205,10,779.21,1265.27,7792.1,12652.7,4860.6
542,100188,1,72,5,116.36,162.38,581.8,811.9,230.1
543,100188,2,91,2,407.73,630.34,815.46,1260.68,445.22
544,100189,1,134,8,461.62,722.53,3692.96,5780.24,2087.28
545,100190,1,166,5,195.2,255.66,976.0,1278.3,302.3
546,100190,2,168,2,272.69,392.77,545.38,785.54,240.16
547,100191,1,5,4,48.98,60.92,195.92,243.68,47.76
548,100191,2,169,4,671.51,1081.44,2686.04,4325.76,1639.72
549,100191,3,200,9,540.3,787.23,4862.7,7085.07,2222.37
550,100191,4,157,4,895.76,1375.28,3583.04,5501.12,1918.08
551,100192,1,224,9,430.72,527.02,3876.48,4743.18,866.7
552,100192,2,65,6,379.32,499.54,2275.92,2997.24,721.32
553,100193,1,178,5,464.66,700.62,2323.3,3503.1,1179.8
554,100193,2,214,7,370.15,511.23,2591.05,3578.61,987.56
555,100193,3,36,9,37.64,63.91,338.76,575.19,236.43
556,100194,1,178,2,464.66,700.62,929.32,1401.24,471.92
557,100194,2,90,2,811.22,1062.34,1622.44,2124.68,502.24
558,100194,3,16,1,392.22,475.9,392.22,475.9,83.68
559,100194,4,127,1,733.07,1063.13,733.07,1063.13,330.06
560,100194,5,120,5,580.31,870.48,2901.55,4352.4,1450.85
561,100195,1,80,6,855.27,1494.11,5131.62,8964.66,3833.04
562,100195,2,150,8,401.69,590.3,3213.52,4722.4,1508.88
563,100196,1,3,4,204.27,275.43,817.08,1101.72,284.64
564,100197,1,146,4,204.85,323.47,819.4,1293.88,474.48
565,100198,1,207,6,792.92,1162.6,4757.52,6975.6,2218.08
566,100198,2,161,6,368.34,444.41,2210.04,2666.46,456.42
567,100198,3,190,1,397.17,493.72,397.17,493.72,96.55
568,100199,1,70,3,216.22,311.85,648.66,935.55,286.89
569,100199,2,17,1,741.31,1032.46,741.31,1032.46,291.15
570,100199,3,220,2,552.03,814.92,1104.06,1629.84,525.78
571,100199,4,61,9,636.7,984.64,5730.3,8861.76,3131.46
572,100199,5,186,2,577.1,950.22,1154.2,1900.44,746.24
573,100200,1,139,2,145.64,241.89,291.28,483.78,192.5
574,100200,2,138,6,495.37,641.34,2972.22,3848.04,875.82
575,100200,3,136,3,264.81,435.16,794.43,1305.48,511.05
576,100200,4,24,10,324.77,394.05,3247.7,3940.5,692.8
577,100200,5,195,5,697.2,917.16,3486.0,4585.8,1099.8
578,100201,1,217,3,175.44,271.63,526.32,814.89,288.57
579,100202,1,202,3,266.1,324.38,798.3,973.14,174.84
580,100203,1,105,3,561.42,688.0,1684.26,2064.0,379.74
581,100203,2,174,5,426.99,590.93,2134.95,2954.65,819.7
582,100203,3,32,1,383.44,559.27,383.44,559.27,175.83
583,100203,4,144,5,122.92,154.3,614.6,771.5,156.9
584,100203,5,123,6,508.57,613.28,3051.42,3679.68,628.26
585,100204,1,125,4,515.45,711.79,2061.8,2847.16,785.36
586,100204,2,212,3,551.54,932.93,1654.62,2798.79,1144.17
587,100205,1,90,3,811.22,1062.34,2433.66,3187.02,753.36
588,100205,2,123,5,508.57,613.28,2542.85,3066.4,523.55
589,100206,1,105,10,561.42,688.0,5614.2,6880.0,1265.8
590,100206,2,171,4,142.52,178.42,570.08,713.68,143.6
591,100206,3,126,7,598.74,1056.77,4191.18,7397.39,3206.21
592,100207,1,205,7,779.21,1265.27,5454.47,8856.89,3402.42
593,100207,2,202,1,266.1,324.38,266.1,324.38,58.28
594,100207,3,150,4,401.69,590.3,1606.76,2361.2,754.44
595,100207,4,126,9,598.74,1056.77,5388.66,9510.93,4122.27
596,100207,5,188,10,283.73,421.83,2837.3,4218.3,1381.0
597,100208,1,246,10,306.72,504.9,3067.2,5049.0,1981.8
598,100208,2,208,8,261.06,438.75,2088.48,3510.0,1421.52
599,100208,3,125,4,515.45,711.79,2061.8,2847.16,785.36
600,100209,1,96,8,300.81,464.99,2406.48,3719.92,1313.44
601,100209,2,109,1,436.19,626.72,436.19,626.72,190.53
602,100209,3,148,7,303.03,384.23,2121.21,2689.61,568.4
603,100209,4,170,1,359.32,474.63,359.32,474.63,115.31
604,100210,1,138,3,495.37,641.34,1486.11,1924.02,437.91
605,100210,2,217,3,175.44,271.63,526.32,814.89,288.57
606,100211,1,74,3,260.58,326.98,781.74,980.94,199.2
607,100211,2,47,10,322.37,465.47,3223.7,4654.7,1431.0
608,100212,1,46,3,293.22,384.5,879.66,1153.5,273.84
609,100212,2,25,2,441.63,760.79,883.26,1521.58,638.32
610,100213,1,189,7,457.73,566.42,3204.11,3964.94,760.83
611,100213,2,87,6,96.26,157.76,577.56,946.56,369.0
612,100213,3,217,1,175.44,271.63,175.44,271.63,96.19
613,100214,1,102,10,608.53,898.66,6085.3,8986.6,2901.3
614,100214,2,162,4,330.53,542.31,1322.12,2169.24,847.12
615,100214,3,29,9,652.51,797.22,5872.59,7174.98,1302.39
616,100214,4,178,8,464.66,700.62,3717.28,5604.96,1887.68
617,100214,5,53,7,561.92,918.37,3933.44,6428.59,2495.15
618,100215,1,138,10,495.37,641.34,4953.7,6413.4,1459.7
619,100216,1,71,10,643.69,1098.32,6436.9,10983.2,4546.3
620,100216,2,39,2,880.19,1161.43,1760.38,2322.86,562.48
621,100216,3,93,5,395.18,693.02,1975.9,3465.1,1489.2
622,100216,4,91,6,407.73,630.34,2446.38,3782.04,1335.66
623,100216,5,100,9,648.91,779.34,5840.19,7014.06,1173.87
624,100217,1,235,4,789.23,1220.95,3156.92,4883.8,1726.88
625,100217,2,104,1,841.29,1042.6,841.29,1042.6,201.31
626,100218,1,159,3,77.15,124.94,231.45,374.82,143.37
627,100218,2,158,10,443.42,578.5,4434.2,5785.0,1350.8
628,100218,3,193,10,852.99,1365.09,8529.9,13650.9,5121.0
629,100218,4,246,10,306.72,504.9,3067.2,5049.0,1981.8
630,100218,5,249,2,604.45,1051.55,1208.9,2103.1,894.2
631,100219,1,174,6,426.99,590.93,2561.94,3545.58,983.64
632,100219,2,186,9,577.1,950.22,5193.9,8551.98,3358.08
633,100219,3,94,8,303.66,507.55,2429.28,4060.4,1631.12
634,100219,4,105,9,561.42,688.0,5052.78,6192.0,1139.22
635,100219,5,194,6,586.3,930.31,3517.8,5581.86,2064.06
636,100220,1,128,2,599.33,850.85,1198.66,1701.7,503.04
637,100221,1,153,2,317.83,455.57,635.66,911.14,275.48
638,100222,1,7,9,666.3,959.49,5996.7,8635.41,2638.71
639,100222,2,249,10,604.45,1051.55,6044.5,10515.5,4471.0
640,100223,1,16,4,392.22,475.9,1568.88,1903.6,334.72
641,100223,2,18,4,651.7,910.59,2606.8,3642.36,1035.56
642,100223,3,139,10,145.64,241.89,1456.4,2418.9,962.5
643,100223,4,230,5,83.0,118.49,415.0,592.45,177.45
644,100223,5,141,6,850.04,1141.05,5100.24,6846.3,1746.06
645,100224,1,31,4,533.54,920.73,2134.16,3682.92,1548.76
646,100225,1,6,7,45.07,76.19,315.49,533.33,217.84
647,100225,2,40,4,700.72,1229.45,2802.88,4917.8,2114.92
648,100225,3,43,2,96.96,117.98,193.92,235.96,42.04
649,100225,4,204,3,139.45,206.01,418.35,618.03,199.68
650,100225,5,202,1,266.1,324.38,266.1,324.38,58.28
651,100226,1,10,10,398.09,513.87,3980.9,5138.7,1157.8
652,100226,2,106,9,732.61,1014.97,6593.49,9134.73,2541.24
653,100227,1,220,1,552.03,814.92,552.03,814.92,262.89
654,100227,2,241,3,158.01,224.53,474.03,673.59,199.56
655,100227,3,172,2,269.68,390.96,539.36,781.92,242.56
656,100227,4,6,7,45.07,76.19,315.49,533.33,217.84
657,100228,1,185,10,41.14,63.11,411.4,631.1,219.7
658,100228,2,80,9,855.27,1494.11,7697.43,13446.99,5749.56
659,100228,3,163,7,312.23,458.47,2185.61,3209.29,1023.68
660,100228,4,85,8,690.91,1222.9,5527.28,9783.2,4255.92
661,100229,1,221,7,94.29,149.87,660.03,1049.09,389.06
662,100229,2,193,3,852.99,1365.09,2558.97,4095.27,1536.3
663,100229,3,152,1,491.18,726.79,491.18,726.79,235.61
664,100229,4,58,3,195.93,338.6,587.79,1015.8,428.01
665,100229,5,41,7,330.84,502.44,2315.88,3517.08,1201.2
666,100230,1,11,2,114.87,147.75,229.74,295.5,65.76
667,100230,2,83,7,678.05,1128.35,4746.35,7898.45,3152.1
668,100230,3,133,5,447.36,656.45,2236.8,3282.25,1045.45
669,100230,4,128,9,599.33,850.85,5393.97,7657.65,2263.68
670,100230,5,10,10,398.09,513.87,3980.9,5138.7,1157.8
671,100231,1,120,1,580.31,870.48,580.31,870.48,290.17
672,100232,1,21,4,315.11,548.88,1260.44,2195.52,935.08
673,100233,1,86,3,117.35,157.31,352.05,471.93,119.88
674,100233,2,136,7,264.81,435.16,1853.67,3046.12,1192.45
675,100233,3,15,3,653.19,958.95,1959.57,2876.85,917.28
676,100233,4,90,10,811.22,1062.34,8112.2,10623.4,2511.2
677,100234,1,43,3,96.96,117.98,290.88,353.94,63.06
678,100234,2,122,6,320.81,564.58,1924.86,3387.48,1462.62
679,100234,3,79,9,758.85,1195.39,6829.65,10758.51,3928.86
680,100234,4,140,9,526.61,785.25,4739.49,7067.25,2327.76
681,100235,1,198,9,69.28,109.24,623.52,983.16,359.64
682,100235,2,157,8,895.76,1375.28,7166.08,11002.24,3836.16
683,100235,3,211,5,390.3,667.77,1951.5,3338.85,1387.35
684,100236,1,91,1,407.73,630.34,407.73,630.34,222.61
685,100236,2,162,4,330.53,542.31,1322.12,2169.24,847.12
686,100236,3,86,7,117.35,157.31,821.45,1101.17,279.72
687,100236,4,185,4,41.14,63.11,164.56,252.44,87.88
688,100237,1,76,8,796.17,1154.67,6369.36,9237.36,2868.0
689,100237,2,37,7,186.7,313.8,1306.9,2196.6,889.7
690,100237,3,47,10,322.37,465.47,3223.7,4654.7,1431.0
691,100238,1,209,9,891.07,1505.65,8019.63,13550.85,5531.22
692,100238,2,163,7,312.23,458.47,2185.61,3209.29,1023.68
693,100238,3,196,2,146.07,200.47,292.14,400.94,108.8
694,100238,4,230,9,83.0,118.49,747.0,1066.41,319.41
695,100238,5,133,6,447.36,656.45,2684.16,3938.7,1254.54
696,100239,1,159,9,77.15,124.94,694.35,1124.46,430.11
697,100239,2,114,8,411.04,637.54,3288.32,5100.32,1812.0
698,100239,3,200,9,540.3,787.23,4862.7,7085.07,2222.37
699,100239,4,166,5,195.2,255.66,976.0,1278.3,302.3
700,100240,1,200,6,540.3,787.23,3241.8,4723.38,1481.58
701,100240,2,201,9,547.61,924.75,4928.49,8322.75,3394.26
702,100241,1,177,5,430.41,523.31,2152.05,2616.55,464.5
703,100241,2,131,10,460.92,825.91,4609.2,8259.1,3649.9
704,100241,3,143,10,85.53,105.27,855.3,1052.7,197.4
705,100241,4,105,4,561.42,688.0,2245.68,2752.0,506.32
706,100241,5,238,1,838.67,1397.99,838.67,1397.99,559.32
707,100242,1,232,4,219.48,270.83,877.92,1083.32,205.4
708,100242,2,216,2,601.57,916.63,1203.14,1833.26,630.12
709,100243,1,211,10,390.3,667.77,3903.0,6677.7,2774.7
710,100243,2,100,9,648.91,779.34,5840.19,7014.06,1173.87
711,100244,1,18,8,651.7,910.59,5213.6,7284.72,2071.12
712,100244,2,10,4,398.09,513.87,1592.36,2055.48,463.12
713,100244,3,83,1,678.05,1128.35,678.05,1128.35,450.3
714,100245,1,52,10,384.8,618.69,3848.0,6186.9,2338.9
715,100245,2,175,1,139.36,231.68,139.36,231.68,92.32
716,100245,3,169,7,671.51,1081.44,4700.57,7570.08,2869.51
717,100245,4,36,2,37.64,63.91,75.28,127.82,52.54
718,100245,5,17,8,741.31,1032.46,5930.48,8259.68,2329.2
719,100246,1,122,7,320.81,564.58,2245.67,3952.06,1706.39
720,100246,2,140,6,526.61,785.25,3159.66,4711.5,1551.84
721,100246,3,39,4,880.19,1161.43,3520.76,4645.72,1124.96
722,100247,1,94,6,303.66,507.55,1821.96,3045.3,1223.34
723,100247,2,217,10,175.44,271.63,1754.4,2716.3,961.9
724,100247,3,196,6,146.07,200.47,876.42,1202.82,326.4
725,100247,4,63,1,176.54,231.51,176.54,231.51,54.97
726,100247,5,181,2,750.96,1117.85,1501.92,2235.7,733.78
727,100248,1,10,2,398.09,513.87,796.18,1027.74,231.56
728,100248,2,4,8,317.07,402.41,2536.56,3219.28,682.72
729,100249,1,80,9,855.27,1494.11,7697.43,13446.99,5749.56
730,100249,2,36,1,37.64,63.91,37.64,63.91,26.27
731,100249,3,236,5,888.9,1143.14,4444.5,5715.7,1271.2
732,100249,4,100,8,648.91,779.34,5191.28,6234.72,1043.44
733,100249,5,155,3,793.46,1404.58,2380.38,4213.74,1833.36
734,100250,1,130,6,146.15,179.6,876.9,1077.6,200.7
735,100250,2,170,2,359.32,474.63,718.64,949.26,230.62
736,100250,3,226,5,254.71,422.63,1273.55,2113.15,839.6
737,100251,1,202,6,266.1,324.38,1596.6,1946.28,349.68
738,100251,2,143,10,85.53,105.27,855.3,1052.7,197.4
739,100251,3,119,2,602.11,1059.31,1204.22,2118.62,914.4
740,100251,4,206,5,829.35,1381.72,4146.75,6908.6,2761.85
741,100252,1,65,1,379.32,499.54,379.32,499.54,120.22
742,100252,2,144,5,122.92,154.3,614.6,771.5,156.9
743,100252,3,30,4,608.44,802.23,2433.76,3208.92,775.16
744,100253,1,22,8,118.42,142.13,947.36,1137.04,189.68
745,100253,2,177,8,430.41,523.31,3443.28,4186.48,743.2
746,100254,1,232,2,219.48,270.83,438.96,541.66,102.7
747,100255,1,38,9,35.32,46.38,317.88,417.42,99.54
748,100255,2,109,9,436.19,626.72,3925.71,5640.48,1714.77
749,100255,3,163,7,312.23,458.47,2185.61,3209.29,1023.68
750,100255,4,94,10,303.66,507.55,3036.6,5075.5,2038.9
751,100256,1,15,2,653.19,958.95,1306.38,1917.9,611.52
752,100257,1,10,2,398.09,513.87,796.18,1027.74,231.56
753,100257,2,194,1,586.3,930.31,586.3,930.31,344.01
754,100258,1,205,3,779.21,1265.27,2337.63,3795.81,1458.18
755,100258,2,208,1,261.06,438.75,261.06,438.75,177.69
756,100258,3,78,4,354.59,444.22,1418.36,1776.88,358.52
757,100259,1,240,7,200.57,350.11,1403.99,2450.77,1046.78
758,100260,1,188,2,283.73,421.83,567.46,843.66,276.2
759,100260,2,239,1,301.65,503.01,301.65,503.01,201.36
760,100260,3,204,7,139.45,206.01,976.15,1442.07,465.92
761,100260,4,145,8,474.92,637.03,3799.36,5096.24,1296.88
762,100260,5,69,8,34.07,58.68,272.56,469.44,196.88
763,100261,1,186,3,577.1,950.22,1731.3,2850.66,1119.36
764,100262,1,74,9,260.58,326.98,2345.22,2942.82,597.6
765,100262,2,193,6,852.99,1365.09,5117.94,8190.54,3072.6
766,100263,1,72,10,116.36,162.38,1163.6,1623.8,460.2
767,100263,2,17,2,741.31,1032.46,1482.62,2064.92,582.3
768,100263,3,240,4,200.57,350.11,802.28,1400.44,598.16
769,100263,4,198,6,69.28,109.24,415.68,655.44,239.76
770,100264,1,96,6,300.81,464.99,1804.86,2789.94,985.08
771,100264,2,94,5,303.66,507.55,1518.3,2537.75,1019.45
772,100264,3,209,5,891.07,1505.65,4455.35,7528.25,3072.9
773,100264,4,85,7,690.91,1222.9,4836.37,8560.3,3723.93
774,100265,1,20,6,39.99,58.61,239.94,351.66,111.72
775,100265,2,31,5,533.54,920.73,2667.7,4603.65,1935.95
776,100265,3,155,3,793.46,1404.58,2380.38,4213.74,1833.36
777,100266,1,22,1,118.42,142.13,118.42,142.13,23.71
778,100266,2,80,5,855.27,1494.11,4276.35,7470.55,3194.2
779,100266,3,103,7,719.67,1030.39,5037.69,7212.73,2175.04
780,100266,4,221,7,94.29,149.87,660.03,1049.09,389.06
781,100266,5,44,1,66.26,112.48,66.26,112.48,46.22
782,100267,1,56,2,784.04,1200.2,1568.08,2400.4,832.32
783,100267,2,134,9,461.62,722.53,4154.58,6502.77,2348.19
784,100267,3,240,8,200.57,350.11,1604.56,2800.88,1196.32
785,100267,4,129,2,313.12,432.15,626.24,864.3,238.06
786,100267,5,39,6,880.19,1161.43,5281.14,6968.58,1687.44
787,100268,1,231,10,481.66,668.29,4816.6,6682.9,1866.3
788,100268,2,104,6,841.29,1042.6,5047.74,6255.6,1207.86
789,100268,3,121,10,234.09,286.57,2340.9,2865.7,524.8
790,100268,4,158,1,443.42,578.5,443.42,578.5,135.08
791,100269,1,227,10,561.49,702.61,5614.9,7026.1,1411.2
792,100269,2,216,1,601.57,916.63,601.57,916.63,315.06
793,100269,3,52,9,384.8,618.69,3463.2,5568.21,2105.01
794,100270,1,118,2,233.03,314.31,466.06,628.62,162.56
795,100270,2,213,2,205.66,258.52,411.32,517.04,105.72
796,100271,1,42,9,448.44,758.63,4035.96,6827.67,2791.71
797,100272,1,53,10,561.92,918.37,5619.2,9183.7,3564.5
798,100272,2,132,9,228.44,343.43,2055.96,3090.87,1034.91
799,100272,3,177,4,430.41,523.31,1721.64,2093.24,371.6
800,100272,4,100,6,648.91,779.34,3893.46,4676.04,782.58
801,100272,5,66,9,62.01,90.71,558.09,816.39,258.3
802,100273,1,97,3,594.0,969.83,1782.0,2909.49,1127.49
803,100273,2,239,6,301.65,503.01,1809.9,3018.06,1208.16
804,100273,3,49,3,685.83,1120.79,2057.49,3362.37,1304.88
805,100273,4,133,8,447.36,656.45,3578.88,5251.6,1672.72
806,100273,5,134,6,461.62,722.53,2769.72,4335.18,1565.46
807,100274,1,220,9,552.03,814.92,4968.27,7334.28,2366.01
808,100274,2,87,7,96.26,157.76,673.82,1104.32,430.5
809,100274,3,224,6,430.72,527.02,2584.32,3162.12,577.8
810,100274,4,118,4,233.03,314.31,932.12,1257.24,325.12
811,100275,1,230,7,83.0,118.49,581.0,829.43,248.43
812,100275,2,213,3,205.66,258.52,616.98,775.56,158.58
813,100275,3,54,8,844.71,1037.78,6757.68,8302.24,1544.56
814,100275,4,81,4,191.5,334.53,766.0,1338.12,572.12
815,100276,1,186,9,577.1,950.22,5193.9,8551.98,3358.08
816,100276,2,39,8,880.19,1161.43,7041.52,9291.44,2249.92
817,100276,3,165,2,244.54,342.51,489.08,685.02,195.94
818,100277,1,130,2,146.15,179.6,292.3,359.2,66.9
819,100277,2,154,1,896.28,1210.75,896.28,1210.75,314.47
820,100277,3,213,6,205.66,258.52,1233.96,1551.12,317.16
821,100278,1,189,6,457.73,566.42,2746.38,3398.52,652.14
822,100279,1,215,10,380.74,471.62,3807.4,4716.2,908.8
823,100279,2,124,4,694.29,1153.5,2777.16,4614.0,1836.84
824,100280,1,93,4,395.18,693.02,1580.72,2772.08,1191.36
825,100280,2,141,10,850.04,1141.05,8500.4,11410.5,2910.1
