Order_ID,Customer_ID,Employee_ID,Order_Date,Order_Status,Payment_Method
100568,471,73,2025-02-10,Completed,Credit Card
100569,860,2,2025-11-22,Completed,Invoice
100570,398,27,2024-07-04,Completed,PayPal
100571,617,1,2023-12-09,Cancelled,Bank Transfer
100572,478,72,2026-07-12,In Progress,PayPal
100573,160,73,2026-04-27,In Progress,Credit Card
100574,745,7,2024-08-22,Cancelled,Bank Transfer
100575,68,55,2025-11-28,Completed,Invoice
100576,51,7,2024-08-22,In Progress,PayPal
100577,941,72,2025-06-18,In Progress,Credit Card
100578,932,1,2023-10-01,Cancelled,Invoice
100579,544,72,2026-06-12,Cancelled,Invoice
100580,641,7,2025-07-19,Completed,Invoice
100581,236,7,2023-08-02,Completed,Bank Transfer
100582,594,2,2023-11-26,Completed,Credit Card
100583,151,5,2026-05-27,Completed,Bank Transfer
100584,889,2,2025-03-28,Completed,Invoice
100585,480,1,2024-10-15,Completed,Bank Transfer
100586,635,27,2024-01-05,In Progress,Invoice
100587,743,55,2024-12-15,Completed,Credit Card
100588,557,73,2026-06-21,Completed,PayPal
100589,73,2,2025-08-29,Completed,Bank Transfer
100590,515,1,2026-04-22,Completed,PayPal
100591,370,68,2024-03-04,In Progress,PayPal
100592,787,72,2025-01-18,In Progress,Invoice
100593,677,35,2023-12-11,Cancelled,Bank Transfer
100594,558,7,2025-05-04,Cancelled,PayPal
100595,775,7,2024-01-09,Cancelled,Bank Transfer
100596,793,72,2024-01-04,Completed,Bank Transfer
100597,668,7,2023-11-29,Cancelled,Credit Card
100598,166,73,2025-10-21,Cancelled,Invoice
100599,496,7,2024-10-30,Completed,Invoice
100600,975,7,2025-11-02,Cancelled,PayPal
100601,350,73,2024-03-11,Completed,Credit Card
100602,398,72,2024-03-09,Cancelled,Invoice
100603,151,2,2026-07-02,Completed,Invoice
100604,506,73,2023-12-29,Completed,Credit Card
100605,300,5,2024-05-20,Completed,PayPal
100606,983,1,2025-10-01,In Progress,Credit Card
100607,188,7,2025-11-25,Completed,Credit Card
100608,400,55,2023-12-09,Completed,Credit Card
100609,866,55,2025-08-05,In Progress,PayPal
100610,796,72,2025-07-17,Completed,Bank Transfer
100611,671,35,2024-06-22,Completed,PayPal
100612,820,27,2023-09-26,Completed,Invoice
100613,837,35,2024-12-26,Completed,PayPal
100614,229,2,2024-02-04,Completed,Bank Transfer
100615,240,27,2026-07-08,Completed,PayPal
100616,718,73,2025-09-22,Completed,PayPal
100617,916,5,2024-08-06,Completed,PayPal
100618,409,7,2024-07-30,Cancelled,Bank Transfer
100619,352,5,2026-04-19,Completed,Credit Card
100620,336,35,2024-04-14,In Progress,Credit Card
100621,516,27,2023-09-01,Completed,Invoice
100622,479,68,2025-07-12,Completed,Bank Transfer
100623,435,1,2024-05-20,Completed,Credit Card
100624,686,1,2024-01-14,Cancelled,Invoice
100625,340,5,2025-08-25,Completed,PayPal
100626,620,5,2023-11-13,Completed,Credit Card
100627,967,7,2024-09-29,In Progress,Bank Transfer
100628,548,55,2026-01-20,In Progress,Bank Transfer
100629,237,27,2026-04-17,Completed,Invoice
100630,774,73,2025-12-18,Completed,Invoice
100631,143,5,2025-03-29,Completed,Credit Card
100632,770,35,2023-09-03,Completed,Credit Card
100633,347,2,2025-07-20,Cancelled,Bank Transfer
100634,769,72,2025-10-22,Cancelled,Invoice
100635,790,7,2024-02-18,Completed,PayPal
100636,515,5,2024-11-04,Completed,Bank Transfer
100637,38,1,2023-09-18,Completed,Invoice
100638,574,1,2025-08-07,Completed,PayPal
100639,172,2,2026-03-27,Completed,PayPal
100640,224,2,2025-03-15,Cancelled,Bank Transfer
100641,600,72,2024-10-20,Completed,Invoice
100642,29,35,2025-02-23,Completed,Bank Transfer
100643,887,72,2023-12-09,Completed,Invoice
100644,742,7,2023-09-20,Cancelled,Invoice
100645,927,5,2025-04-01,Completed,PayPal
100646,86,73,2024-08-15,In Progress,Bank Transfer
100647,942,27,2025-02-02,Completed,PayPal
100648,138,7,2026-04-15,In Progress,PayPal
100649,133,35,2026-03-17,Completed,Invoice
100650,303,5,2024-12-14,Cancelled,Bank Transfer
100651,409,7,2024-04-30,Completed,Credit Card
100652,33,2,2025-05-03,In Progress,Invoice
100653,120,68,2026-06-12,Completed,PayPal
100654,24,72,2025-06-04,Completed,PayPal
100655,183,1,2026-05-29,Completed,Credit Card
100656,894,5,2025-05-10,Completed,Credit Card
100657,189,55,2023-10-06,Cancelled,Credit Card
100658,404,68,2024-02-27,In Progress,Credit Card
100659,454,55,2024-03-22,Completed,PayPal
100660,205,55,2025-07-06,Cancelled,Invoice
100661,816,5,2025-03-22,Completed,Credit Card
100662,719,35,2025-01-27,Cancelled,Invoice
100663,847,68,2024-11-02,Cancelled,PayPal
100664,179,35,2024-09-28,Completed,Credit Card
100665,543,7,2024-11-22,Completed,Invoice
100666,414,1,2024-01-23,Cancelled,Invoice
100667,63,68,2026-06-03,Completed,PayPal
100668,1000,73,2023-09-12,Completed,Invoice
100669,703,35,2026-02-16,Completed,PayPal
100670,909,55,2025-10-30,Completed,Credit Card
100671,950,35,2026-02-16,Cancelled,Credit Card
100672,865,35,2023-12-01,Cancelled,PayPal
100673,126,7,2023-11-09,Completed,Invoice
100674,625,2,2025-11-22,Completed,PayPal
100675,179,35,2026-02-05,In Progress,Invoice
100676,939,1,2025-09-26,Completed,Bank Transfer
100677,954,55,2025-07-26,In Progress,PayPal
100678,853,35,2026-05-28,Completed,PayPal
100679,607,72,2023-09-29,Completed,PayPal
100680,206,27,2026-01-13,Cancelled,PayPal
100681,962,72,2026-07-24,Cancelled,Invoice
100682,446,27,2024-05-01,Completed,PayPal
100683,417,68,2024-07-15,Cancelled,Invoice
100684,229,55,2024-03-04,Completed,Invoice
100685,315,7,2026-05-03,Completed,PayPal
100686,410,35,2023-08-24,Completed,Bank Transfer
100687,617,1,2026-02-23,Completed,Invoice
100688,999,1,2025-01-29,Completed,Invoice
100689,320,72,2023-12-20,In Progress,Credit Card
100690,635,68,2026-05-28,In Progress,PayPal
100691,987,7,2025-09-08,Cancelled,Invoice
100692,144,72,2024-10-17,Cancelled,Bank Transfer
100693,322,27,2026-02-16,Cancelled,Credit Card
100694,61,2,2023-09-26,Completed,Invoice
100695,316,1,2026-03-08,Completed,Bank Transfer
100696,872,35,2026-06-04,Completed,PayPal
100697,316,35,2023-08-11,In Progress,Invoice
100698,107,7,2026-04-15,In Progress,Bank Transfer
100699,791,5,2023-10-07,Completed,PayPal
100700,723,73,2024-05-12,In Progress,Bank Transfer
100701,503,72,2024-04-17,Completed,Credit Card
100702,698,27,2024-05-04,Completed,Invoice
100703,693,1,2025-03-08,In Progress,Invoice
100704,569,55,2023-08-10,Completed,Credit Card
100705,458,68,2024-12-13,Completed,Invoice
100706,696,72,2026-04-19,In Progress,Invoice
100707,730,72,2026-06-29,In Progress,Invoice
100708,840,27,2026-05-04,Completed,PayPal
100709,442,7,2023-11-25,Completed,Credit Card
100710,34,1,2025-04-19,Completed,Bank Transfer
100711,96,68,2026-04-22,In Progress,PayPal
100712,597,5,2024-03-19,Cancelled,Invoice
100713,990,7,2025-10-06,Completed,Invoice
100714,641,68,2025-03-26,Cancelled,Bank Transfer
100715,479,7,2024-10-25,Completed,Credit Card
100716,745,68,2023-10-01,Completed,Invoice
100717,596,35,2025-06-21,Completed,Invoice
100718,807,2,2025-12-08,Completed,PayPal
100719,762,5,2026-04-18,Cancelled,Bank Transfer
100720,672,1,2024-03-30,Completed,Invoice
100721,201,7,2025-10-08,Cancelled,Credit Card
100722,661,5,2024-06-08,In Progress,Bank Transfer
100723,679,27,2023-08-13,Completed,Credit Card
100724,11,7,2024-04-16,Completed,Bank Transfer
100725,194,55,2025-08-14,In Progress,Credit Card
100726,195,7,2024-05-03,Completed,Bank Transfer
100727,900,1,2024-05-22,Completed,PayPal
100728,664,55,2024-05-16,Completed,Credit Card
100729,733,68,2026-02-23,Completed,PayPal
100730,879,5,2025-10-25,Completed,PayPal
100731,438,55,2026-03-19,In Progress,PayPal
100732,54,5,2025-08-19,Completed,Credit Card
100733,482,35,2024-06-16,Completed,PayPal
100734,810,35,2025-01-22,Completed,Bank Transfer
100735,581,27,2025-11-22,Completed,PayPal
100736,140,2,2024-01-23,Completed,PayPal
100737,323,35,2024-11-28,Cancelled,PayPal
100738,632,72,2026-03-03,Completed,PayPal
100739,257,27,2024-05-23,Completed,Bank Transfer
100740,569,35,2024-04-24,In Progress,Invoice
100741,770,73,2026-07-21,Completed,Credit Card
100742,146,7,2024-12-05,Cancelled,Credit Card
100743,371,73,2024-12-31,Completed,Invoice
100744,39,55,2026-01-17,In Progress,Bank Transfer
100745,611,55,2024-06-26,Cancelled,Bank Transfer
100746,378,68,2025-06-12,Completed,PayPal
100747,423,5,2024-04-26,Completed,PayPal
100748,72,2,2024-03-06,Completed,Credit Card
100749,560,5,2024-01-19,In Progress,Credit Card
100750,85,7,2023-11-17,In Progress,Invoice
100751,296,73,2025-12-04,In Progress,Invoice
100752,641,55,2025-09-14,Completed,PayPal
100753,72,72,2025-11-27,In Progress,Invoice
100754,606,72,2023-08-23,Completed,Bank Transfer
100755,459,55,2026-02-17,Completed,Bank Transfer
100756,467,55,2024-11-03,Cancelled,Credit Card
100757,353,2,2025-08-01,Completed,Credit Card
100758,521,2,2024-07-04,Cancelled,Credit Card
100759,233,72,2026-04-10,Completed,Invoice
100760,860,68,2025-05-03,Completed,PayPal
100761,485,55,2025-07-21,Completed,Credit Card
100762,71,35,2026-06-09,In Progress,Bank Transfer
100763,462,27,2024-05-07,Completed,Bank Transfer
100764,7,35,2023-08-03,Cancelled,Bank Transfer
100765,752,2,2023-08-25,Completed,PayPal
100766,819,68,2026-03-25,Completed,Credit Card
100767,42,2,2025-08-29,Cancelled,Invoice
100768,716,73,2025-09-16,Completed,PayPal
100769,444,27,2025-04-09,Completed,Invoice
100770,727,73,2023-08-26,Completed,Credit Card
100771,938,5,2025-07-21,Completed,Credit Card
100772,546,2,2024-03-06,Completed,PayPal
100773,368,73,2024-12-24,Cancelled,Invoice
100774,108,73,2025-12-18,Completed,PayPal
100775,86,2,2025-02-15,Completed,Credit Card
100776,764,7,2024-11-19,Cancelled,PayPal
100777,721,2,2026-03-10,Cancelled,Invoice
100778,596,1,2025-12-13,Completed,PayPal
100779,496,68,2026-03-26,In Progress,Invoice
100780,270,1,2024-10-16,In Progress,Credit Card
100781,186,73,2026-03-05,In Progress,PayPal
100782,783,5,2024-07-15,Completed,Credit Card
100783,133,2,2024-12-31,Completed,Credit Card
100784,857,2,2025-02-10,Completed,Invoice
100785,402,27,2024-08-04,Completed,PayPal
100786,573,7,2024-07-02,In Progress,Credit Card
100787,244,55,2024-12-10,Cancelled,Bank Transfer
100788,609,72,2025-10-23,In Progress,PayPal
100789,451,55,2025-08-19,Completed,Credit Card
100790,308,5,2026-07-08,Completed,Invoice
100791,479,73,2025-11-08,Completed,Credit Card
100792,464,2,2025-03-30,Completed,Credit Card
100793,276,27,2023-08-01,Completed,Invoice
100794,370,55,2025-01-18,Completed,Credit Card
100795,425,1,2024-07-15,Completed,PayPal
100796,783,35,2026-07-13,Completed,PayPal
100797,370,27,2025-02-15,Cancelled,PayPal
100798,987,73,2025-11-28,Completed,Credit Card
100799,391,7,2026-04-03,Cancelled,Credit Card
100800,577,68,2026-06-25,Cancelled,Invoice
100801,830,68,2024-04-13,Completed,Credit Card
100802,597,5,2026-04-10,Completed,PayPal
100803,404,55,2023-10-28,Cancelled,PayPal
100804,570,1,2023-11-12,Cancelled,PayPal
100805,966,7,2025-11-14,Completed,Bank Transfer
100806,763,27,2026-05-09,Completed,Credit Card
100807,830,27,2024-03-29,Completed,Credit Card
100808,305,7,2026-07-11,Completed,Credit Card
100809,374,35,2023-10-01,Completed,PayPal
100810,277,5,2025-03-30,In Progress,PayPal
100811,389,68,2024-11-06,Cancelled,PayPal
100812,299,35,2024-09-09,In Progress,PayPal
100813,120,35,2026-01-10,In Progress,Invoice
100814,781,68,2025-07-27,Completed,Bank Transfer
100815,505,35,2025-01-07,Completed,Bank Transfer
100816,361,55,2026-07-18,Completed,Invoice
100817,716,7,2024-03-01,Cancelled,Bank Transfer
100818,891,68,2025-07-14,In Progress,Invoice
100819,371,5,2025-10-10,In Progress,PayPal
100820,990,55,2024-07-09,Cancelled,Credit Card
100821,115,27,2024-08-18,In Progress,Bank Transfer
100822,448,5,2025-07-07,Cancelled,Bank Transfer
100823,281,5,2025-07-03,Completed,Bank Transfer
100824,122,55,2025-10-29,Cancelled,PayPal
100825,882,35,2024-04-30,Cancelled,Bank Transfer
100826,765,55,2026-07-23,Cancelled,Credit Card
100827,555,27,2024-10-13,Completed,Invoice
100828,187,2,2024-08-01,Completed,PayPal
100829,956,1,2026-03-18,Completed,PayPal
100830,467,72,2025-07-02,In Progress,Invoice
100831,178,2,2024-07-08,Completed,Invoice
100832,913,68,2024-06-07,Cancelled,Credit Card
100833,839,27,2025-04-08,Completed,Bank Transfer
100834,488,1,2024-07-05,Cancelled,Bank Transfer
100835,29,5,2025-05-10,Completed,Invoice
100836,145,7,2026-02-02,Completed,Invoice
100837,891,73,2025-07-12,Completed,Credit Card
100838,238,73,2024-11-30,Completed,PayPal
100839,376,68,2025-01-14,In Progress,Bank Transfer
100840,834,68,2024-10-25,Completed,Credit Card
100841,404,35,2025-01-17,Completed,Bank Transfer
100842,618,73,2025-01-29,In Progress,PayPal
100843,305,7,2025-01-26,In Progress,Bank Transfer
100844,29,72,2024-08-28,Cancelled,Credit Card
100845,188,73,2025-03-20,Completed,Bank Transfer
100846,769,72,2025-02-13,Completed,PayPal
100847,780,55,2025-01-15,Completed,Credit Card
100848,910,2,2024-08-14,Completed,Bank Transfer
100849,135,72,2024-07-26,Cancelled,Credit Card
100850,491,35,2026-01-01,In Progress,Credit Card
100851,229,1,2025-09-15,Cancelled,Credit Card
100852,604,55,2023-08-25,Completed,PayPal
100853,131,35,2026-03-13,In Progress,Invoice
100854,155,68,2025-05-30,In Progress,Invoice
100855,837,5,2025-07-31,Completed,PayPal
100856,394,5,2025-02-21,Cancelled,Bank Transfer
100857,810,27,2024-01-08,Completed,Bank Transfer
100858,622,1,2024-03-19,Completed,PayPal
100859,286,68,2024-05-26,Cancelled,Invoice
100860,409,2,2024-12-30,Completed,Credit Card
100861,105,73,2023-08-29,Completed,PayPal
100862,562,27,2023-10-31,Completed,Invoice
100863,207,1,2025-07-01,Cancelled,Bank Transfer
100864,823,73,2024-09-15,Cancelled,Credit Card
100865,861,27,2024-12-24,Completed,Bank Transfer
100866,530,68,2024-07-13,Completed,Credit Card
100867,374,2,2024-06-15,In Progress,Bank Transfer
100868,206,68,2024-06-21,Completed,PayPal
100869,860,73,2026-02-19,Cancelled,Bank Transfer
100870,875,1,2024-09-12,Cancelled,Credit Card
100871,882,68,2025-12-03,Completed,Invoice
100872,758,1,2023-11-03,In Progress,Invoice
100873,87,72,2024-12-30,Completed,Invoice
100874,908,5,2024-07-24,In Progress,PayPal
100875,271,68,2024-02-09,Completed,PayPal
100876,582,73,2024-08-22,In Progress,PayPal
100877,155,7,2024-06-12,Cancelled,Credit Card
100878,494,27,2025-07-23,Cancelled,Bank Transfer
100879,758,2,2024-05-05,In Progress,Invoice
100880,594,73,2026-07-06,Completed,Bank Transfer
100881,295,27,2025-01-25,Completed,PayPal
100882,877,73,2026-03-05,Cancelled,Invoice
100883,822,2,2024-03-17,Completed,Credit Card
100884,514,72,2025-06-30,Completed,Bank Transfer
100885,279,27,2023-08-04,Completed,Credit Card
100886,151,7,2025-12-29,Completed,Bank Transfer
100887,467,68,2025-06-02,Completed,Bank Transfer
100888,775,1,2026-05-26,Completed,Invoice
100889,691,68,2024-01-30,Completed,PayPal
100890,242,2,2023-08-07,Completed,PayPal
100891,231,35,2025-08-01,Completed,Credit Card
100892,758,7,2024-12-22,Completed,Credit Card
100893,274,55,2024-10-19,In Progress,PayPal
100894,202,68,2024-11-01,Completed,Credit Card
100895,282,73,2023-11-07,Completed,PayPal
100896,260,68,2026-04-22,Completed,PayPal
100897,791,1,2024-07-06,Completed,Bank Transfer
100898,324,5,2025-04-22,In Progress,Bank Transfer
100899,134,35,2026-01-20,In Progress,Invoice
100900,877,73,2025-03-06,Completed,PayPal
100901,735,73,2026-02-10,Completed,Invoice
100902,823,73,2026-02-17,Completed,Bank Transfer
100903,442,68,2026-03-25,Completed,Invoice
100904,826,35,2024-12-22,Completed,Invoice
100905,168,2,2024-05-17,Completed,Bank Transfer
100906,426,5,2024-02-21,Completed,Invoice
100907,819,7,2025-11-01,Completed,PayPal
100908,467,35,2026-04-23,Completed,PayPal
100909,242,68,2024-02-21,Completed,Bank Transfer
100910,816,73,2023-09-05,Completed,Bank Transfer
100911,282,2,2024-03-31,In Progress,PayPal
100912,945,35,2024-10-25,Completed,PayPal
100913,966,1,2025-03-31,Completed,Credit Card
100914,358,68,2024-11-01,In Progress,Bank Transfer
100915,949,7,2023-11-08,Completed,Credit Card
100916,908,35,2025-07-03,Completed,Bank Transfer
100917,903,68,2026-04-03,Completed,Invoice
100918,176,72,2024-11-02,Completed,Invoice
100919,202,27,2023-07-30,Completed,Credit Card
100920,393,72,2024-10-09,Completed,Invoice
100921,761,2,2023-11-12,Completed,Invoice
100922,128,2,2026-03-18,Completed,Credit Card
100923,248,68,2024-10-15,Cancelled,Invoice
100924,128,5,2025-08-25,In Progress,Bank Transfer
100925,181,2,2025-08-27,Completed,PayPal
100926,597,1,2025-05-14,Completed,PayPal
100927,29,55,2026-03-27,Cancelled,Credit Card
100928,791,5,2026-03-11,Completed,Bank Transfer
100929,550,35,2026-06-26,In Progress,Invoice
100930,346,55,2026-04-06,Completed,Credit Card
100931,128,7,2025-04-13,Completed,Invoice
100932,113,72,2025-04-25,Completed,Bank Transfer
100933,802,27,2023-11-21,Completed,Bank Transfer
100934,884,1,2024-06-06,Cancelled,PayPal
100935,595,2,2024-06-09,Completed,Credit Card
100936,717,68,2025-09-11,In Progress,Invoice
100937,654,1,2023-11-07,Completed,PayPal
100938,571,35,2026-02-01,Completed,Bank Transfer
100939,815,27,2026-04-12,Completed,Invoice
100940,850,27,2024-03-11,Completed,Credit Card
100941,213,73,2025-04-08,In Progress,Credit Card
100942,242,1,2025-10-18,Cancelled,Invoice
100943,174,27,2025-03-18,In Progress,Invoice
100944,838,73,2023-12-30,Completed,Credit Card
100945,913,68,2026-07-17,Completed,PayPal
100946,782,72,2026-06-06,In Progress,PayPal
100947,981,68,2025-04-10,Cancelled,Invoice
100948,401,1,2026-03-12,In Progress,Credit Card
100949,206,5,2025-03-22,In Progress,Bank Transfer
100950,508,73,2024-01-19,Completed,Invoice
100951,53,73,2023-09-21,Completed,Bank Transfer
100952,501,68,2025-02-20,Cancelled,Bank Transfer
100953,546,68,2024-01-06,Completed,PayPal
100954,979,1,2024-12-28,Completed,Credit Card
100955,867,2,2026-05-03,Cancelled,PayPal
100956,780,5,2025-12-26,Cancelled,Invoice
100957,492,72,2024-06-20,In Progress,Bank Transfer
100958,784,72,2026-07-22,Completed,Credit Card
100959,576,73,2025-03-01,Completed,Bank Transfer
100960,723,2,2025-08-03,In Progress,Credit Card
100961,613,68,2025-02-06,Cancelled,Invoice
100962,40,72,2025-05-10,Completed,PayPal
100963,51,68,2023-11-09,Completed,PayPal
100964,370,5,2025-03-26,Cancelled,PayPal
100965,963,35,2024-05-03,In Progress,Credit Card
100966,347,7,2023-08-10,In Progress,PayPal
100967,604,1,2025-02-14,Completed,Invoice
100968,874,1,2025-04-02,In Progress,Invoice
100969,957,5,2026-03-07,Completed,PayPal
100970,611,55,2026-07-15,Completed,PayPal
100971,880,27,2025-10-05,In Progress,Credit Card
100972,759,35,2024-06-21,Completed,Invoice
100973,170,27,2025-02-09,Completed,Credit Card
100974,208,55,2024-10-27,Completed,Credit Card
100975,148,1,2025-12-30,Completed,Bank Transfer
100976,879,55,2025-08-16,Completed,Bank Transfer
100977,884,7,2024-06-17,Completed,Credit Card
100978,79,55,2025-03-05,Completed,Bank Transfer
100979,855,72,2025-09-27,In Progress,Bank Transfer
100980,500,1,2024-02-05,In Progress,Bank Transfer
100981,344,55,2025-09-13,Completed,Invoice
100982,999,68,2023-08-06,In Progress,Credit Card
100983,359,55,2024-10-15,Cancelled,Bank Transfer
100984,215,2,2026-04-18,Cancelled,Invoice
100985,436,35,2024-11-01,Cancelled,Invoice
100986,875,27,2023-11-26,Completed,Credit Card
100987,399,73,2025-06-04,Cancelled,PayPal
100988,714,2,2026-07-17,Cancelled,Invoice
100989,391,27,2025-11-10,Completed,Invoice
100990,641,55,2025-05-24,Cancelled,Invoice
100991,942,72,2025-09-08,Completed,Invoice
100992,906,1,2026-07-07,Completed,PayPal
100993,875,2,2024-04-06,Completed,Invoice
100994,127,35,2024-10-19,Cancelled,PayPal
100995,11,27,2025-03-13,In Progress,Invoice
100996,115,27,2025-04-05,Completed,Invoice
100997,728,72,2025-07-03,In Progress,Bank Transfer
100998,769,1,2025-05-28,Completed,Invoice
100999,113,72,2025-02-16,In Progress,PayPal
